video_id,feature,n_frames,open_mean,closed_mean,gap_open_minus_closed,separation_rough,acc_if_open_high,best_acc_allow_flip,direction
WIN_20260414_21_29_13_Pro,col_run_topk_adapt,642,0.3994856707453896,0.17157671991833925,0.22790895082705034,2.4279017491368506,0.8566978193146417,0.8566978193146417,open_high
test1,col_run_topk_adapt,385,0.569748052419621,0.30973521183053554,0.26001284058908547,4.290949998543348,0.9714285714285714,0.9714285714285714,open_high
test2,col_run_topk_adapt,623,0.5338418093926425,0.33525116402723726,0.19859064536540522,2.471242867934733,0.9325842696629213,0.9325842696629213,open_high
test3,col_run_topk_adapt,635,0.5130079914866489,0.25179972259588684,0.26120826889076204,3.998412540461856,0.9480314960629921,0.9480314960629921,open_high
11,col_run_topk_fixed,1110,0.6365256803893631,0.3956811616579236,0.24084451873143947,4.511956410626713,0.9828828828828828,0.9828828828828828,open_high
22,col_run_topk_fixed,924,0.6726238482698182,0.24931173739286186,0.4233121108769564,4.471856071042824,0.9512987012987013,0.9512987012987013,open_high
WIN_20260414_20_31_10_Pro,col_run_topk_fixed,729,0.591538297876547,0.40282842914325634,0.18870986873329065,1.971403110031761,0.8203017832647462,0.8203017832647462,open_high
WIN_20260414_21_29_13_Pro,col_run_topk_fixed,642,0.8273420710292718,0.7283114413407696,0.09903062968850218,1.5259196963946544,0.7897196261682243,0.7897196261682243,open_high
test1,col_run_topk_fixed,385,0.6070832614478,0.4753174603174604,0.1317658011303396,2.388246148143598,0.9012987012987013,0.9012987012987013,open_high
test2,col_run_topk_fixed,623,0.5869856964505893,0.46203828399434455,0.12494741245624474,1.6053821812652984,0.8443017656500803,0.8443017656500803,open_high
test3,col_run_topk_fixed,635,0.28577505352955257,0.13742892244833121,0.14834613108122136,2.01794013091005,0.8330708661417323,0.8330708661417323,open_high
11,dark_ratio_fixed,1110,0.13624176341213548,0.12216033445854493,0.014081428953590547,0.9266060162106959,0.6801801801801802,0.6801801801801802,open_high
22,dark_ratio_fixed,924,0.12864321041964968,0.05808449461338029,0.07055871580626939,3.011337669896277,0.9415584415584416,0.9415584415584416,open_high
WIN_20260414_20_31_10_Pro,dark_ratio_fixed,729,0.13708110164047863,0.12958156986830038,0.007499531772178242,0.20232432656094154,0.4718792866941015,0.5281207133058985,open_high
WIN_20260414_21_29_13_Pro,dark_ratio_fixed,642,0.38593166613464464,0.33015852440537935,0.055773141729265285,1.0855793746869777,0.7679127725856698,0.7679127725856698,open_high
test1,dark_ratio_fixed,385,0.1860092444975742,0.16935450038492558,0.016654744112648612,0.5751750613619472,0.5922077922077922,0.5922077922077922,open_high
test2,dark_ratio_fixed,623,0.16137501152917472,0.16000326035066986,0.0013717511785048542,0.0497126412115082,0.5377207062600321,0.5377207062600321,open_high
test3,dark_ratio_fixed,635,0.06384519351623683,0.06437803637030186,-0.0005328428540650326,-0.022801909713748812,0.5354330708661418,0.5354330708661418,closed_high
11,h_edge_density,1110,0.0485123476422921,0.0035652324030593942,0.044947115239232706,6.891914165736154,0.9747747747747748,0.9747747747747748,open_high
22,h_edge_density,924,0.0001905419746443131,0.0,0.0001905419746443131,0.7697897590289365,0.5551948051948052,0.5551948051948052,open_high
WIN_20260414_20_31_10_Pro,h_edge_density,729,0.029072246001635094,0.0020651921204291857,0.02700705388120591,2.2282129242364554,0.8477366255144033,0.8477366255144033,open_high
WIN_20260414_21_29_13_Pro,h_edge_density,642,0.00500135806648726,0.00011335968163058755,0.004887998384856673,0.8654116859183439,0.6246105919003115,0.6246105919003115,open_high
test1,h_edge_density,385,0.017657250079133956,0.0013048415900042162,0.01635240848912974,2.7002591226099115,0.8441558441558441,0.8441558441558441,open_high
