video_id,feature,n_frames,open_mean,closed_mean,gap_open_minus_closed,separation_rough,acc_if_open_high,best_acc_allow_flip,direction
11,largest_blob_h_fixed,1110,0.6327268217893217,0.5681416897709032,0.06458513201841853,0.4041360933643419,0.7954954954954955,0.7954954954954955,open_high
22,largest_blob_h_fixed,924,0.6181075110456553,0.35494630654083964,0.26316120450481567,1.6861033020052294,0.7987012987012987,0.7987012987012987,open_high
WIN_20260414_20_31_10_Pro,largest_blob_h_fixed,729,0.5225382620212649,0.41491736322188444,0.10762089879938042,0.5239396628782913,0.6008230452674898,0.6008230452674898,open_high
WIN_20260414_21_29_13_Pro,largest_blob_h_fixed,642,0.7785671565276828,0.9268494897959185,-0.1482823332682357,-1.2833512197744923,0.22741433021806853,0.7725856697819314,closed_high
test1,largest_blob_h_fixed,385,0.6105908826945414,0.420863309352518,0.18972757334202345,1.6856434235588462,0.8155844155844156,0.8155844155844156,open_high
test2,largest_blob_h_fixed,623,0.5447667217175888,0.5167619047619048,0.02800481695568402,0.16594965391951144,0.723916532905297,0.723916532905297,open_high
test3,largest_blob_h_fixed,626,0.37859224109224104,0.1515228426395939,0.22706939845264715,2.6082721508321005,0.8706070287539937,0.8706070287539937,open_high
11,max_active_row_run_fixed,1110,0.4342744314424002,0.4024847694440391,0.031789661998361085,0.35263930774835467,0.7045045045045045,0.7045045045045045,open_high
22,max_active_row_run_fixed,924,0.4344624447717231,0.22439021684465876,0.21007222792706431,2.2676690888051265,0.8636363636363636,0.8636363636363636,open_high
WIN_20260414_20_31_10_Pro,max_active_row_run_fixed,729,0.39424023214745596,0.34441705236253106,0.0498231797849249,0.3499366595490568,0.635116598079561,0.635116598079561,open_high
WIN_20260414_21_29_13_Pro,max_active_row_run_fixed,642,0.6651015451852773,0.8189258658008659,-0.1538243206155886,-1.6053243824293308,0.1838006230529595,0.8161993769470405,closed_high
test1,max_active_row_run_fixed,385,0.5692438320487102,0.3900950668036999,0.17914876524501033,1.473280785486131,0.7766233766233767,0.7766233766233767,open_high
